Displ,Cyl,Trans,Drive,Fuel,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,Year,Car_Make,Car_Model,IsHybrid
4.6,8.0,Auto-L4,2WD,Gasoline,van,1,12.0,17,14,2,2003,FORD,E250,Not Hybrid
5.4,8.0,Auto-L4,2WD,Gasoline,van,1,12.0,15,13,1,2003,FORD,E250,Not Hybrid
4.2,6.0,Auto-L4,2WD,Gasoline,van,0,12.0,16,14,2,2003,FORD,E250,Not Hybrid
2.0,4.0,Man-5,2WD,Gasoline,SUV,2,20.0,25,22,6,2003,FORD,Escape,Not Hybrid
2.0,4.0,Man-5,4WD,Gasoline,SUV,2,19.0,23,21,6,2003,FORD,Escape,Not Hybrid
3.0,6.0,Auto-L4,2WD,Gasoline,SUV,2,17.0,23,19,5,2003,FORD,Escape,Not Hybrid
3.0,6.0,Auto-L4,4WD,Gasoline,SUV,1,16.0,21,18,5,2003,FORD,Escape,Not Hybrid
2.0,4.0,Auto-L4,2WD,Gasoline,small car,2,23.0,28,25,7,2003,FORD,Escort ZX2,Not Hybrid
2.0,4.0,Man-5,2WD,Gasoline,small car,2,23.0,30,25,7,2003,FORD,Escort ZX2,Not Hybrid
4.6,8.0,Auto-L4,2WD,Gasoline,SUV,1,13.0,18,14,2,2003,FORD,Expedition,Not Hybrid
4.6,8.0,Auto-L4,4WD,Gasoline,SUV,1,12.0,17,14,2,2003,FORD,Expedition,Not Hybrid
5.4,8.0,Auto-L4,2WD,Gasoline,SUV,1,12.0,16,14,2,2003,FORD,Expedition,Not Hybrid
5.4,8.0,Auto-L4,4WD,Gasoline,SUV,1,12.0,16,14,2,2003,FORD,Expedition,Not Hybrid
4.6,8.0,Auto-L5,2WD,Gasoline,SUV,1,13.0,18,15,3,2003,FORD,Explorer,Not Hybrid
4.6,8.0,Auto-L5,2WD,Gasoline,SUV,1,13.0,18,15,3,2003,FORD,Explorer,Not Hybrid
4.6,8.0,Auto-L5,4WD,Gasoline,SUV,1,13.0,18,15,3,2003,FORD,Explorer,Not Hybrid
4.6,8.0,Auto-L5,4WD,Gasoline,SUV,1,13.0,18,15,3,2003,FORD,Explorer,Not Hybrid
4.0,6.0,Auto-L5,2WD,Gasoline,SUV,1,14.0,19,16,4,2003,FORD,Explorer Sport,Not Hybrid
4.0,6.0,Man-5,2WD,Gasoline,SUV,1,15.0,20,17,4,2003,FORD,Explorer Sport,Not Hybrid
4.0,6.0,Man-5,4WD,Gasoline,SUV,1,14.0,17,15,3,2003,FORD,Explorer Sport,Not Hybrid
4.0,6.0,Auto-L5,4WD,Gasoline,SUV,1,14.0,18,15,3,2003,FORD,Explorer Sport,Not Hybrid
4.0,6.0,Auto-L5,2WD,Gasoline,pickup,1,15.0,19,16,4,2003,FORD,Explorer Sport Trac,Not Hybrid
4.0,6.0,Man-5,2WD,Gasoline,pickup,1,15.0,20,17,4,2003,FORD,Explorer Sport Trac,Not Hybrid
4.0,6.0,Auto-L5,4WD,Gasoline,pickup,1,14.0,18,15,3,2003,FORD,Explorer Sport Trac,Not Hybrid
4.0,6.0,Man-5,4WD,Gasoline,pickup,1,15.0,18,16,4,2003,FORD,Explorer Sport Trac,Not Hybrid
5.4,8.0,Auto-L4,2WD,CNG,pickup,2,11.0,15,13,3,2003,FORD,F150,Not Hybrid
4.2,6.0,Auto-L4,2WD,Gasoline,pickup,1,14.0,19,16,4,2003,FORD,F150,Not Hybrid
4.2,6.0,Man-5,2WD,Gasoline,pickup,1,15.0,19,16,4,2003,FORD,F150,Not Hybrid
4.2,6.0,Auto-L4,4WD,Gasoline,pickup,1,14.0,17,15,3,2003,FORD,F150,Not Hybrid
4.2,6.0,Man-5,4WD,Gasoline,pickup,1,15.0,18,16,4,2003,FORD,F150,Not Hybrid
4.6,8.0,Auto-L4,4WD,Gasoline,pickup,1,13.0,17,15,3,2003,FORD,F150,Not Hybrid
4.6,8.0,Man-5,2WD,Gasoline,pickup,1,14.0,18,15,3,2003,FORD,F150,Not Hybrid
4.6,8.0,Auto-L4,2WD,Gasoline,pickup,1,14.0,19,16,4,2003,FORD,F150,Not Hybrid
4.6,8.0,Man-5,4WD,Gasoline,pickup,1,13.0,17,14,2,2003,FORD,F150,Not Hybrid
4.6,8.0,Auto-L4,4WD,Gasoline,pickup,1,13.0,17,15,3,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,2WD,Gasoline,pickup,1,13.0,17,15,3,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,4WD,Gasoline,pickup,1,12.0,16,14,2,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,4WD,Gasoline,pickup,1,12.0,16,14,2,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,2WD,Gasoline,pickup,1,11.0,15,13,1,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,2WD,Gasoline,pickup,1,13.0,17,15,3,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,4WD,Gasoline,pickup,1,12.0,16,14,2,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,2WD,CNG,pickup,1,11.0,14,12,2,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,2WD,CNG,pickup,1,11.0,15,13,3,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,2WD,Gasoline,pickup,1,13.0,17,15,3,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,4WD,CNG,pickup,1,10.0,13,11,1,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,4WD,Gasoline,pickup,1,12.0,16,14,2,2003,FORD,F150,Not Hybrid
4.2,6.0,Auto-L4,2WD,Gasoline,pickup,0,14.0,19,16,4,2003,FORD,F150,Not Hybrid
4.2,6.0,Man-5,2WD,Gasoline,pickup,0,15.0,19,16,4,2003,FORD,F150,Not Hybrid
4.2,6.0,Auto-L4,4WD,Gasoline,pickup,0,14.0,17,15,3,2003,FORD,F150,Not Hybrid
4.2,6.0,Man-5,4WD,Gasoline,pickup,0,15.0,18,16,4,2003,FORD,F150,Not Hybrid
4.6,8.0,Man-5,2WD,Gasoline,pickup,0,14.0,18,15,3,2003,FORD,F150,Not Hybrid
4.6,8.0,Auto-L4,2WD,Gasoline,pickup,0,14.0,19,16,4,2003,FORD,F150,Not Hybrid
4.6,8.0,Man-5,4WD,Gasoline,pickup,0,13.0,17,14,2,2003,FORD,F150,Not Hybrid
4.6,8.0,Auto-L4,4WD,Gasoline,pickup,0,13.0,17,15,3,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,2WD,Gasoline,pickup,0,11.0,15,13,1,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,2WD,Gasoline,pickup,0,13.0,17,15,3,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,4WD,Gasoline,pickup,0,12.0,16,14,2,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,2WD,Gasoline,pickup,0,11.0,15,13,1,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,2WD,Gasoline,pickup,0,11.0,15,13,1,2003,FORD,F150,Not Hybrid
5.4,8.0,Auto-L4,4WD,Gasoline,pickup,0,11.0,14,12,0,2003,FORD,F150,Not Hybrid
2.3,4.0,Auto-L4,2WD,Gasoline,small car,9.5,21.0,27,23,7,2003,FORD,Focus,Not Hybrid
2.3,4.0,Man-5,2WD,Gasoline,small car,9.5,22.0,30,25,7,2003,FORD,Focus,Not Hybrid
2.0,4.0,Auto-L4,2WD,Gasoline,small car,3,22.0,28,24,7,2003,FORD,Focus,Not Hybrid
2.0,4.0,Man-5,2WD,Gasoline,small car,3,22.0,29,24,7,2003,FORD,Focus,Not Hybrid
2.0,4.0,Auto-L4,2WD,Gasoline,small car,3,24.0,30,26,8,2003,FORD,Focus,Not Hybrid
2.0,4.0,Man-5,2WD,Gasoline,small car,3,24.0,32,27,8,2003,FORD,Focus,Not Hybrid
2.0,4.0,Man-6,2WD,Gasoline,small car,2,18.0,23,20,6,2003,FORD,Focus,Not Hybrid
2.3,4.0,Auto-L4,2WD,Gasoline,station wagon,9.5,21.0,27,23,7,2003,FORD,Focus Station Wagon,Not Hybrid
2.3,4.0,Man-5,2WD,Gasoline,station wagon,9.5,22.0,30,25,7,2003,FORD,Focus Station Wagon,Not Hybrid
2.0,4.0,Auto-L4,2WD,Gasoline,station wagon,3,22.0,28,24,7,2003,FORD,Focus Station Wagon,Not Hybrid
2.0,4.0,Man-5,2WD,Gasoline,station wagon,3,22.0,29,24,7,2003,FORD,Focus Station Wagon,Not Hybrid
2.0,4.0,Auto-L4,2WD,Gasoline,station wagon,3,24.0,30,26,8,2003,FORD,Focus Station Wagon,Not Hybrid
2.0,4.0,Man-5,2WD,Gasoline,station wagon,3,24.0,32,27,8,2003,FORD,Focus Station Wagon,Not Hybrid
3.8,6.0,Auto-L4,2WD,Gasoline,small car,3,17.0,25,20,6,2003,FORD,Mustang,Not Hybrid
3.8,6.0,Man-5,2WD,Gasoline,small car,3,17.0,27,21,6,2003,FORD,Mustang,Not Hybrid
3.8,6.0,Auto-L4,2WD,Gasoline,small car,2,17.0,25,20,6,2003,FORD,Mustang,Not Hybrid
3.8,6.0,Man-5,2WD,Gasoline,small car,2,17.0,27,21,6,2003,FORD,Mustang,Not Hybrid
4.6,8.0,Man-6,2WD,Gasoline,small car,1,15.0,21,17,4,2003,FORD,Mustang,Not Hybrid
4.6,8.0,Man-5,2WD,Gasoline,small car,1,15.0,23,18,5,2003,FORD,Mustang,Not Hybrid
4.6,8.0,Auto-L4,2WD,Gasoline,small car,1,16.0,21,18,5,2003,FORD,Mustang,Not Hybrid
4.6,8.0,Auto-L4,2WD,Gasoline,small car,1,16.0,22,18,5,2003,FORD,Mustang,Not Hybrid
4.6,8.0,Man-5,2WD,Gasoline,small car,1,16.0,23,19,5,2003,FORD,Mustang,Not Hybrid
2.3,4.0,Auto-L5,2WD,Gasoline,pickup,2,20.0,24,22,6,2003,FORD,Ranger,Not Hybrid
2.3,4.0,Man-5,2WD,Gasoline,pickup,2,21.0,26,23,7,2003,FORD,Ranger,Not Hybrid
3.0,6.0,Auto-L5,2WD,Gasoline,pickup,2,16.0,20,17,4,2003,FORD,Ranger,Not Hybrid
3.0,6.0,Man-5,2WD,Gasoline,pickup,2,17.0,21,18,5,2003,FORD,Ranger,Not Hybrid
4.0,6.0,Auto-L5,2WD,Gasoline,pickup,2,15.0,19,16,4,2003,FORD,Ranger,Not Hybrid
3.0,6.0,Man-5,2WD,Gasoline,pickup,1,17.0,21,18,5,2003,FORD,Ranger,Not Hybrid
3.0,6.0,Auto-L5,4WD,Gasoline,pickup,1,15.0,18,16,4,2003,FORD,Ranger,Not Hybrid
3.0,6.0,Man-5,4WD,Gasoline,pickup,1,16.0,19,17,4,2003,FORD,Ranger,Not Hybrid
4.0,6.0,Auto-L5,2WD,Gasoline,pickup,1,15.0,19,16,4,2003,FORD,Ranger,Not Hybrid
4.0,6.0,Man-5,2WD,Gasoline,pickup,1,15.0,20,17,4,2003,FORD,Ranger,Not Hybrid
4.0,6.0,Man-5,4WD,Gasoline,pickup,1,14.0,17,15,3,2003,FORD,Ranger,Not Hybrid
4.0,6.0,Auto-L5,4WD,Gasoline,pickup,1,14.0,17,15,3,2003,FORD,Ranger,Not Hybrid
3.0,6.0,Auto-L4,2WD,Gasoline,large car,3,18.0,25,21,6,2003,FORD,Taurus,Not Hybrid
3.0,6.0,Auto-L4,2WD,Gasoline,large car,2,18.0,26,21,6,2003,FORD,Taurus,Not Hybrid
3.0,6.0,Auto-L4,2WD,Gasoline,station wagon,3,17.0,24,19,5,2003,FORD,Taurus Wagon,Not Hybrid
3.0,6.0,Auto-L4,2WD,Gasoline,station wagon,2,17.0,24,19,5,2003,FORD,Taurus Wagon,Not Hybrid
3.9,8.0,Auto-L5,2WD,Gasoline,small car,2,16.0,22,18,5,2003,FORD,Thunderbird,Not Hybrid
3.9,8.0,Auto-L5,2WD,Gasoline,small car,2,16.0,23,18,5,2003,FORD,Thunderbird,Not Hybrid
3.8,6.0,Auto-L4,2WD,Gasoline,minivan,3,16.0,22,18,5,2003,FORD,Windstar,Not Hybrid
3.8,6.0,Auto-L4,2WD,Gasoline,minivan,3,16.0,22,18,5,2003,FORD,Windstar Cargo Van,Not Hybrid
4.2,6.0,Auto-L4,2WD,Gasoline,SUV,1,14.0,20,16,4,2003,GMC,Envoy,Not Hybrid
4.2,6.0,Auto-L4,4WD,Gasoline,SUV,1,13.0,19,15,3,2003,GMC,Envoy,Not Hybrid
4.2,6.0,Auto-L4,2WD,Gasoline,SUV,1,14.0,19,16,4,2003,GMC,Envoy,Not Hybrid
4.2,6.0,Auto-L4,4WD,Gasoline,SUV,1,13.0,19,15,3,2003,GMC,Envoy,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,SUV,1,14.0,18,15,3,2003,GMC,Envoy,Not Hybrid
5.3,8.0,Auto-L4,4WD,Gasoline,SUV,1,13.0,16,14,2,2003,GMC,Envoy,Not Hybrid
4.2,6.0,Auto-L4,2WD,Gasoline,SUV,0,14.0,19,16,4,2003,GMC,Envoy,Not Hybrid
4.2,6.0,Auto-L4,4WD,Gasoline,SUV,0,13.0,19,15,3,2003,GMC,Envoy,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,SUV,0,14.0,18,15,3,2003,GMC,Envoy,Not Hybrid
5.3,8.0,Auto-L4,4WD,Gasoline,SUV,0,13.0,16,14,2,2003,GMC,Envoy,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,SUV,0,14.0,18,15,3,2003,GMC,Envoy,Not Hybrid
5.3,8.0,Auto-L4,4WD,Gasoline,SUV,0,13.0,16,14,2,2003,GMC,Envoy,Not Hybrid
4.3,6.0,Man-5,2WD,Gasoline,SUV,2,14.0,20,16,4,2003,GMC,Jimmy,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,SUV,2,15.0,21,17,4,2003,GMC,Jimmy,Not Hybrid
4.3,6.0,Man-5,4WD,Gasoline,SUV,2,13.0,18,15,3,2003,GMC,Jimmy,Not Hybrid
4.3,6.0,Auto-L4,4WD,Gasoline,SUV,2,14.0,18,15,3,2003,GMC,Jimmy,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,2,13.0,18,15,3,2003,GMC,Safari,Not Hybrid
4.3,6.0,Auto-L4,4WD,Gasoline,van,2,14.0,18,15,3,2003,GMC,Safari,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,2,15.0,21,17,4,2003,GMC,Safari,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,2,14.0,19,16,4,2003,GMC,Safari,Not Hybrid
4.3,6.0,Auto-L4,4WD,Gasoline,van,1,12.0,16,14,2,2003,GMC,Safari,Not Hybrid
4.3,6.0,Auto-L4,4WD,Gasoline,van,1,14.0,18,15,3,2003,GMC,Safari,Not Hybrid
4.3,6.0,Auto-L4,4WD,Gasoline,van,0,12.0,16,14,2,2003,GMC,Safari,Not Hybrid
4.3,6.0,Auto-L4,4WD,Gasoline,van,0,14.0,18,15,3,2003,GMC,Safari,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,1,13.0,17,15,3,2003,GMC,Savana 1500,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,1,13.0,18,15,3,2003,GMC,Savana 1500,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,1,13.0,18,15,3,2003,GMC,Savana 1500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,1,13.0,17,15,3,2003,GMC,Savana 1500,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,0,13.0,17,15,3,2003,GMC,Savana 1500,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,0,13.0,18,15,3,2003,GMC,Savana 1500,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,0,13.0,18,15,3,2003,GMC,Savana 1500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,0,13.0,17,15,3,2003,GMC,Savana 1500,Not Hybrid
5.3,8.0,Auto-L4,4WD,Gasoline,van,0,12.0,16,13,1,2003,GMC,Savana 1500,Not Hybrid
5.3,8.0,Auto-L4,4WD,Gasoline,van,0,12.0,16,14,2,2003,GMC,Savana 1500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,0,12.0,17,14,2,2003,GMC,Savana 1500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,0,13.0,17,15,3,2003,GMC,Savana 1500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,0,13.0,17,15,3,2003,GMC,Savana 1500,Not Hybrid
5.3,8.0,Auto-L4,4WD,Gasoline,van,0,12.0,16,13,1,2003,GMC,Savana 1500,Not Hybrid
5.3,8.0,Auto-L4,4WD,Gasoline,van,0,12.0,16,14,2,2003,GMC,Savana 1500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,0,12.0,17,14,2,2003,GMC,Savana 1500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,0,13.0,17,15,3,2003,GMC,Savana 1500,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,1,13.0,17,15,3,2003,GMC,Savana 2500,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,1,13.0,18,15,3,2003,GMC,Savana 2500,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,1,13.0,18,15,3,2003,GMC,Savana 2500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,1,13.0,17,15,3,2003,GMC,Savana 2500,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,0,13.0,17,15,3,2003,GMC,Savana 2500,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,0,13.0,18,15,3,2003,GMC,Savana 2500,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,van,0,13.0,18,15,3,2003,GMC,Savana 2500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,0,13.0,17,15,3,2003,GMC,Savana 2500,Not Hybrid
5.3,8.0,Auto-L4,4WD,Gasoline,van,0,12.0,16,13,1,2003,GMC,Savana 2500,Not Hybrid
5.3,8.0,Auto-L4,4WD,Gasoline,van,0,12.0,16,14,2,2003,GMC,Savana 2500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,0,12.0,17,14,2,2003,GMC,Savana 2500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,0,13.0,17,15,3,2003,GMC,Savana 2500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,0,13.0,17,15,3,2003,GMC,Savana 2500,Not Hybrid
5.3,8.0,Auto-L4,4WD,Gasoline,van,0,12.0,16,13,1,2003,GMC,Savana 2500,Not Hybrid
5.3,8.0,Auto-L4,4WD,Gasoline,van,0,12.0,16,14,2,2003,GMC,Savana 2500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,0,12.0,17,14,2,2003,GMC,Savana 2500,Not Hybrid
5.3,8.0,Auto-L4,2WD,Gasoline,van,0,13.0,17,15,3,2003,GMC,Savana 2500,Not Hybrid
4.3,6.0,Man-5,2WD,Gasoline,pickup,1,14.0,19,16,4,2003,GMC,Sierra 1500,Not Hybrid
4.3,6.0,Auto-L4,2WD,Gasoline,pickup,1,14.0,19,16,4,2003,GMC,Sierra 1500,Not Hybrid
